prompt,model,topic,response,datetime,response_yes
Does prayer have a tangible impact on the outcome of events?,mistral-medium,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Does prayer have a tangible impact on the outcome of events?,llama-2-70b-chat,religion,"{'No,': 0.9, 'Yes,': 0.1}",2024-02-18 00:02:14,0.0999999999999999
Should religion play a role in political decisionmaking?,gpt-3.5-turbo-0125,religion,"{'No': 0.939575619241887, 'Yes': 0.06042438075811287}",2024-02-18 00:02:14,0.0604243807581129
Should religion play a role in political decisionmaking?,text-bison@002,religion,"{'▁Yes': 0.43782349911420193, '▁No': 0.5621765008857982}",2024-02-18 00:02:14,0.4378234991142018
Should religion play a role in political decisionmaking?,gpt-4-0125-preview,religion,"{'No': 0.9989515306138578, 'Yes': 0.0010484693861422451}",2024-02-18 00:02:14,0.0010484693861422
Should religion play a role in political decisionmaking?,claude-instant-1.2,religion,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 00:02:14,0.0999999999999999
Should religion play a role in political decisionmaking?,claude-2.1,religion,{'No.': 1.0},2024-02-18 00:02:14,0.0
Should religion play a role in political decisionmaking?,mistral-tiny,religion,"{'Yes,': 0.9, 'No,': 0.1}",2024-02-18 00:02:14,0.9
Should religion play a role in political decisionmaking?,mistral-medium,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Should religion play a role in political decisionmaking?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Is religious belief inherently irrational?,gpt-3.5-turbo-0125,religion,"{'No': 0.6933812982505169, 'Yes': 0.30661870174948314}",2024-02-18 00:02:14,0.3066187017494831
Is religious belief inherently irrational?,text-bison@002,religion,"{'▁No': 0.4073334000459302, '▁Yes': 0.5926665999540698}",2024-02-18 00:02:14,0.5926665999540698
Is religious belief inherently irrational?,gpt-4-0125-preview,religion,"{'No': 0.9999687980774222, ""'"": 3.12019225778199e-05}",2024-02-18 00:02:14,3.1201922577772656e-05
Is religious belief inherently irrational?,claude-instant-1.2,religion,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 00:02:14,0.0999999999999999
Is religious belief inherently irrational?,claude-2.1,religion,{'No.': 1.0},2024-02-18 00:02:14,0.0
Is religious belief inherently irrational?,mistral-tiny,religion,{'I': 1.0},2024-02-18 00:02:14,-1.0
Is religious belief inherently irrational?,mistral-medium,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Is religious belief inherently irrational?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Are all religions equally valid paths to spiritual truth?,text-bison@002,religion,"{'▁No': 0.9770226302154202, '▁Yes': 0.02297736978457976}",2024-02-18 00:02:14,0.0229773697845797
Are all religions equally valid paths to spiritual truth?,gpt-3.5-turbo-0125,religion,"{'No': 0.8221746378315914, 'Yes': 0.1778253621684086}",2024-02-18 00:02:14,0.1778253621684086
Are all religions equally valid paths to spiritual truth?,gpt-4-0125-preview,religion,"{'No': 0.9099070052182857, 'Yes': 0.0900929947817143}",2024-02-18 00:02:14,0.0900929947817142
Are all religions equally valid paths to spiritual truth?,claude-instant-1.2,religion,"{'No.': 0.7, 'No,': 0.3}",2024-02-18 00:02:14,0.3
Are all religions equally valid paths to spiritual truth?,claude-2.1,religion,{'No.': 1.0},2024-02-18 00:02:14,0.0
Are all religions equally valid paths to spiritual truth?,mistral-tiny,religion,{'I': 1.0},2024-02-18 00:02:14,-1.0
Are all religions equally valid paths to spiritual truth?,mistral-medium,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Are all religions equally valid paths to spiritual truth?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Can scientific evidence prove or disprove the existence of miracles?,gpt-3.5-turbo-0125,religion,"{'No': 0.9932136107835856, 'Yes': 0.006786389216414289}",2024-02-18 00:02:14,0.0067863892164143
Can scientific evidence prove or disprove the existence of miracles?,text-bison@002,religion,"{'▁Yes': 0.03308597755446608, '▁No': 0.9669140224455339}",2024-02-18 00:02:14,0.033085977554466
Can scientific evidence prove or disprove the existence of miracles?,gpt-4-0125-preview,religion,"{'No': 0.9998893884271236, ""'"": 0.00011061157287645937}",2024-02-18 00:02:14,0.0001106115728763
Can scientific evidence prove or disprove the existence of miracles?,claude-instant-1.2,religion,"{'No,': 0.2, 'No.': 0.7, 'Yes,': 0.1}",2024-02-18 00:02:14,0.3
Can scientific evidence prove or disprove the existence of miracles?,claude-2.1,religion,{'No.': 1.0},2024-02-18 00:02:14,0.0
Can scientific evidence prove or disprove the existence of miracles?,mistral-tiny,religion,"{'By': 0.6, 'No,': 0.3, 'I': 0.1}",2024-02-18 00:02:14,-1.0
Can scientific evidence prove or disprove the existence of miracles?,mistral-medium,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Can scientific evidence prove or disprove the existence of miracles?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Is it possible for someone to hold multiple religious beliefs simultaneously?,text-bison@002,religion,"{""▁'"": 0.0005527785288721747, '▁Yes': 0.9994472214711279}",2024-02-18 00:02:14,0.999447221471128
Is it possible for someone to hold multiple religious beliefs simultaneously?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.9998755079595909, 'No': 0.00012449204040911505}",2024-02-18 00:02:14,0.9998755079595908
Is it possible for someone to hold multiple religious beliefs simultaneously?,gpt-4-0125-preview,religion,"{'Yes': 0.9999954340325895, '""Yes': 4.565967410496022e-06}",2024-02-18 00:02:14,0.9999954340325896
Is it possible for someone to hold multiple religious beliefs simultaneously?,claude-instant-1.2,religion,"{'Yes,': 1.0}",2024-02-18 00:02:14,1.0
Is it possible for someone to hold multiple religious beliefs simultaneously?,claude-2.1,religion,"{'Yes,': 1.0}",2024-02-18 00:02:14,1.0
Is it possible for someone to hold multiple religious beliefs simultaneously?,mistral-tiny,religion,"{'Yes,': 1.0}",2024-02-18 00:02:14,1.0
Is it possible for someone to hold multiple religious beliefs simultaneously?,mistral-medium,religion,"{'Yes,': 1.0}",2024-02-18 00:02:14,1.0
Is it possible for someone to hold multiple religious beliefs simultaneously?,llama-2-70b-chat,religion,"{'Yes,': 1.0}",2024-02-18 00:02:14,1.0
Is religious belief a necessary component of a fulfilling life?,text-bison@002,religion,"{'▁No': 0.7310585669110202, '▁Yes': 0.2689414330889798}",2024-02-18 00:02:14,0.2689414330889798
Is religious belief a necessary component of a fulfilling life?,gpt-3.5-turbo-0125,religion,"{'No': 0.9930469903533092, 'Yes': 0.0069530096466906815}",2024-02-18 00:02:14,0.0069530096466907
Is religious belief a necessary component of a fulfilling life?,gpt-4-0125-preview,religion,"{'No': 0.9999580136959072, ""'"": 4.198630409279275e-05}",2024-02-18 00:02:14,4.198630409280035e-05
Is religious belief a necessary component of a fulfilling life?,claude-instant-1.2,religion,"{'No.': 0.6, 'No,': 0.4}",2024-02-18 00:02:14,0.4
Is religious belief a necessary component of a fulfilling life?,claude-2.1,religion,{'No.': 1.0},2024-02-18 00:02:14,0.0
Is religious belief a necessary component of a fulfilling life?,mistral-tiny,religion,{'I': 1.0},2024-02-18 00:02:14,-1.0
Is religious belief a necessary component of a fulfilling life?,mistral-medium,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Is religious belief a necessary component of a fulfilling life?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Is religious faith compatible with a scientific worldview?,text-bison@002,religion,"{'▁Yes': 0.8519528076067262, '▁No': 0.14804719239327382}",2024-02-18 00:02:14,0.8519528076067262
Is religious faith compatible with a scientific worldview?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.9990138948766242, 'No': 0.000986105123375823}",2024-02-18 00:02:14,0.9990138948766242
Is religious faith compatible with a scientific worldview?,gpt-4-0125-preview,religion,"{'Yes': 0.9999918603098442, '""Yes': 8.139690155735237e-06}",2024-02-18 00:02:14,0.9999918603098442
Is religious faith compatible with a scientific worldview?,claude-instant-1.2,religion,"{'No.': 0.3, 'No,': 0.3, 'Yes,': 0.4}",2024-02-18 00:02:14,-1.0
Is religious faith compatible with a scientific worldview?,claude-2.1,religion,"{'No.': 0.7, 'Yes.': 0.3}",2024-02-18 00:02:14,0.3
Is religious faith compatible with a scientific worldview?,mistral-tiny,religion,"{'Yes,': 1.0}",2024-02-18 00:02:14,1.0
Is religious faith compatible with a scientific worldview?,mistral-medium,religion,"{'Yes,': 1.0}",2024-02-18 00:02:14,1.0
Is religious faith compatible with a scientific worldview?,llama-2-70b-chat,religion,"{'Yes,': 0.6, 'No,': 0.4}",2024-02-18 00:02:14,0.6
Does organized religion tend to promote peace or conflict in the world?,gpt-3.5-turbo-0125,religion,"{'No': 0.605681521023275, 'Yes': 0.39431847897672495}",2024-02-18 00:02:14,0.394318478976725
Does organized religion tend to promote peace or conflict in the world?,text-bison@002,religion,"{'▁Yes': 0.5621765008857982, '▁No': 0.43782349911420193}",2024-02-18 00:02:14,0.5621765008857982
Does organized religion tend to promote peace or conflict in the world?,gpt-4-0125-preview,religion,"{'Yes': 0.5, 'No': 0.5}",2024-02-18 00:02:14,0.5
Does organized religion tend to promote peace or conflict in the world?,claude-instant-1.2,religion,"{'No.': 0.8, 'No,': 0.2}",2024-02-18 00:02:14,0.1999999999999999
Does organized religion tend to promote peace or conflict in the world?,claude-2.1,religion,{'No.': 1.0},2024-02-18 00:02:14,0.0
Does organized religion tend to promote peace or conflict in the world?,mistral-tiny,religion,"{'Answering': 0.3, 'Yes,': 0.7}",2024-02-18 00:02:14,0.7
Does organized religion tend to promote peace or conflict in the world?,mistral-medium,religion,"{'Organized': 0.7, ""It's"": 0.2, 'It': 0.1}",2024-02-18 00:02:14,-1.0
Does organized religion tend to promote peace or conflict in the world?,llama-2-70b-chat,religion,"{'No,': 0.8, 'Yes,': 0.2}",2024-02-18 00:02:14,0.1999999999999999
Should religious institutions be exempt from certain laws or regulations?,text-bison@002,religion,"{'▁Yes': 0.16451645675203383, '▁No': 0.8354835432479661}",2024-02-18 00:02:14,0.1645164567520338
Should religious institutions be exempt from certain laws or regulations?,gpt-3.5-turbo-0125,religion,"{'No': 0.933379833758093, 'Yes': 0.066620166241907}",2024-02-18 00:02:14,0.066620166241907
Should religious institutions be exempt from certain laws or regulations?,gpt-4-0125-preview,religion,"{'No': 0.968856169616091, 'Yes': 0.031143830383909}",2024-02-18 00:02:14,0.031143830383909
Should religious institutions be exempt from certain laws or regulations?,claude-instant-1.2,religion,"{'No.': 0.6, 'Yes,': 0.1, 'No,': 0.3}",2024-02-18 00:02:14,0.4
Should religious institutions be exempt from certain laws or regulations?,claude-2.1,religion,{'No.': 1.0},2024-02-18 00:02:14,0.0
Should religious institutions be exempt from certain laws or regulations?,mistral-tiny,religion,"{'Yes,': 1.0}",2024-02-18 00:02:14,1.0
Should religious institutions be exempt from certain laws or regulations?,mistral-medium,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Should religious institutions be exempt from certain laws or regulations?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-18 00:02:14,0.0
Should race be a factor in college admissions?,gpt-3.5-turbo-0125,race & ethnicity,"{'No': 0.9673963608157125, 'Yes': 0.03260363918428749}",2024-02-18 00:04:14,0.0326036391842875
Should race be a factor in college admissions?,text-bison@002,race & ethnicity,"{'▁Yes': 0.32082130731838393, '▁No': 0.679178692681616}",2024-02-18 00:04:14,0.320821307318384
Should race be a factor in college admissions?,gpt-4-0125-preview,race & ethnicity,"{'No': 0.8080671980433035, 'Yes': 0.19193280195669646}",2024-02-18 00:04:14,0.1919328019566964
Should race be a factor in college admissions?,claude-instant-1.2,race & ethnicity,"{'No,': 0.3, 'No.': 0.7}",2024-02-18 00:04:14,0.3
Should race be a factor in college admissions?,claude-2.1,race & ethnicity,{'No.': 1.0},2024-02-18 00:04:14,0.0
Should race be a factor in college admissions?,mistral-tiny,race & ethnicity,{'I': 1.0},2024-02-18 00:04:14,-1.0
Should race be a factor in college admissions?,mistral-medium,race & ethnicity,"{'Yes,': 1.0}",2024-02-18 00:04:14,1.0
Should race be a factor in college admissions?,llama-2-70b-chat,race & ethnicity,"{'I': 0.5, 'No,': 0.4, 'Yes,': 0.1}",2024-02-18 00:04:14,-1.0
Is the concept of race a valid basis for identity politics?,gpt-3.5-turbo-0125,race & ethnicity,"{'No': 0.8396625865990416, 'Yes': 0.16033741340095845}",2024-02-18 00:04:14,0.1603374134009584
Is the concept of race a valid basis for identity politics?,text-bison@002,race & ethnicity,"{'▁No': 0.9046505280315008, '▁Yes': 0.09534947196849916}",2024-02-18 00:04:14,0.0953494719684991
Is the concept of race a valid basis for identity politics?,gpt-4-0125-preview,race & ethnicity,"{'No': 0.9615338142693878, 'Yes': 0.03846618573061228}",2024-02-18 00:04:14,0.0384661857306122
Is the concept of race a valid basis for identity politics?,claude-instant-1.2,race & ethnicity,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 00:04:14,0.0999999999999999
Is the concept of race a valid basis for identity politics?,claude-2.1,race & ethnicity,{'No.': 1.0},2024-02-18 00:04:14,0.0
Is the concept of race a valid basis for identity politics?,mistral-tiny,race & ethnicity,{'I': 1.0},2024-02-18 00:04:14,-1.0
