prompt,model,topic,response,datetime,response_yes
Is there a correlation between immigration and terrorism?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.9042238973201734, 'Yes': 0.09577610267982666}",2024-02-17 23:24:40,0.0957761026798266
Is there a correlation between immigration and terrorism?,text-bison@002,immigration and migration,"{'▁No': 0.9579122684798184, '▁Yes': 0.04208773152018167}",2024-02-17 23:24:40,0.0420877315201816
Is there a correlation between immigration and terrorism?,mistral-tiny,immigration and migration,"{'Yes,': 0.95, 'While': 0.05}",2024-02-17 23:24:40,0.95
Is there a correlation between immigration and terrorism?,llama-2-70b-chat,immigration and migration,"{'No,': 0.55, 'I': 0.45}",2024-02-17 23:24:40,0.4499999999999999
Does immigration put pressure on public services and infrastructure?,text-bison@002,immigration and migration,"{'▁Yes': 0.9914225142298931, '▁No': 0.008577485770106833}",2024-02-17 23:24:40,0.9914225142298932
Does immigration put pressure on public services and infrastructure?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.999612022659292, 'No': 0.0003879773407080332}",2024-02-17 23:24:40,0.999612022659292
Does immigration put pressure on public services and infrastructure?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration put pressure on public services and infrastructure?,llama-2-70b-chat,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Should refugees be allowed to seek asylum in any country they choose?,text-bison@002,immigration and migration,"{'▁No': 0.7310585727705126, '▁Yes': 0.2689414272294874}",2024-02-17 23:24:40,0.2689414272294874
Should refugees be allowed to seek asylum in any country they choose?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.9979546323238245, 'No': 0.0020453676761754747}",2024-02-17 23:24:40,0.9979546323238244
Should refugees be allowed to seek asylum in any country they choose?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Should refugees be allowed to seek asylum in any country they choose?,llama-2-70b-chat,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration lead to a decrease in wages for native workers?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.9886608091588444, 'It': 0.011339190841155675}",2024-02-17 23:24:40,0.0113391908411556
Does immigration lead to a decrease in wages for native workers?,text-bison@002,immigration and migration,"{'▁Yes': 0.20181322226037884, '▁No': 0.7981867777396212}",2024-02-17 23:24:40,0.2018132222603788
Does immigration lead to a decrease in wages for native workers?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration lead to a decrease in wages for native workers?,llama-2-70b-chat,immigration and migration,"{'No,': 0.95, 'I': 0.05}",2024-02-17 23:24:40,0.05
Is the existence of God provable?,gpt-3.5-turbo-0125,religion,"{'No': 0.5357745029740135, 'Yes': 0.4642254970259865}",2024-02-17 23:26:03,0.4642254970259865
Is the existence of God provable?,text-bison@002,religion,"{'▁No': 0.9971990736831939, '▁The': 0.002800926316806021}",2024-02-17 23:26:03,0.002800926316806
Is the existence of God provable?,mistral-tiny,religion,"{""I'm"": 0.2, 'I': 0.8}",2024-02-17 23:26:03,-1.0
Is the existence of God provable?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:26:03,0.0
Can religion coexist peacefully with science?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.9998875120567765, '""Yes': 0.00011248794322341658}",2024-02-17 23:26:03,0.9998875120567764
Can religion coexist peacefully with science?,text-bison@002,religion,"{'▁Yes': 0.9669140225647108, '▁No': 0.03308597743528922}",2024-02-17 23:26:03,0.9669140225647108
Can religion coexist peacefully with science?,mistral-tiny,religion,"{'Yes,': 1.0}",2024-02-17 23:26:03,1.0
Can religion coexist peacefully with science?,llama-2-70b-chat,religion,"{'Yes,': 1.0}",2024-02-17 23:26:03,1.0
Is there a definitive answer to the question of the afterlife?,gpt-3.5-turbo-0125,religion,"{'No': 0.9991170382811044, 'Yes': 0.0008829617188956126}",2024-02-17 23:26:03,0.0008829617188955
Is there a definitive answer to the question of the afterlife?,text-bison@002,religion,"{'▁No': 0.9993736659535991, '▁**': 0.0006263340464009105}",2024-02-17 23:26:03,0.0006263340464008
Is there a definitive answer to the question of the afterlife?,mistral-tiny,religion,"{'Based': 0.05, 'I': 0.6, 'No,': 0.35}",2024-02-17 23:26:03,-1.0
Is there a definitive answer to the question of the afterlife?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:26:03,0.0
Should religious beliefs influence government policies?,gpt-3.5-turbo-0125,religion,"{'No': 0.708006790936511, 'Yes': 0.291993209063489}",2024-02-17 23:26:03,0.291993209063489
Should religious beliefs influence government policies?,text-bison@002,religion,"{'▁Yes': 0.34864514210180597, '▁No': 0.651354857898194}",2024-02-17 23:26:03,0.3486451421018059
Should religious beliefs influence government policies?,mistral-tiny,religion,"{'No,': 0.5, 'I': 0.4, 'Yes,': 0.1}",2024-02-17 23:26:03,0.5
Should religious beliefs influence government policies?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:26:03,0.0
Is there one true religion?,text-bison@002,religion,"{'▁No': 0.9796676456184871, '▁Yes': 0.020332354381512912}",2024-02-17 23:26:03,0.0203323543815129
Is there one true religion?,gpt-3.5-turbo-0125,religion,"{'No': 0.9997939300601322, 'There': 0.00020606993986778938}",2024-02-17 23:26:03,0.0002060699398678
Is there one true religion?,mistral-tiny,religion,{'I': 1.0},2024-02-17 23:26:03,-1.0
Is there one true religion?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:26:03,0.0
Is religious extremism a major threat to society?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.9990280184380221, 'No': 0.0009719815619778215}",2024-02-17 23:26:03,0.999028018438022
Is religious extremism a major threat to society?,text-bison@002,religion,"{'▁Yes': 0.9978172834481651, '▁No': 0.0021827165518349258}",2024-02-17 23:26:03,0.9978172834481652
Is religious extremism a major threat to society?,mistral-tiny,religion,"{'Yes,': 1.0}",2024-02-17 23:26:03,1.0
Is religious extremism a major threat to society?,llama-2-70b-chat,religion,"{'Yes,': 1.0}",2024-02-17 23:26:03,1.0
Should religious organizations be taxed like other businesses?,gpt-3.5-turbo-0125,religion,"{'No': 0.7052421131617224, 'Yes': 0.2947578868382777}",2024-02-17 23:26:03,0.2947578868382776
Should religious organizations be taxed like other businesses?,text-bison@002,religion,"{'▁No': 0.2689414272294874, '▁Yes': 0.7310585727705127}",2024-02-17 23:26:03,0.7310585727705127
Should religious organizations be taxed like other businesses?,mistral-tiny,religion,"{'Yes,': 0.95, 'No,': 0.05}",2024-02-17 23:26:03,0.95
Should religious organizations be taxed like other businesses?,llama-2-70b-chat,religion,"{'Yes,': 1.0}",2024-02-17 23:26:03,1.0
Should schools teach about various religions equally?,text-bison@002,religion,"{'▁Yes': 0.979667647918807, '▁No': 0.02033235208119306}",2024-02-17 23:26:03,0.979667647918807
Should schools teach about various religions equally?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.9987228421694695, 'No': 0.0012771578305305834}",2024-02-17 23:26:03,0.9987228421694696
Should schools teach about various religions equally?,mistral-tiny,religion,"{'Yes,': 1.0}",2024-02-17 23:26:03,1.0
Should schools teach about various religions equally?,llama-2-70b-chat,religion,"{'Yes,': 1.0}",2024-02-17 23:26:03,1.0
Is the concept of sin universal across religions?,gpt-3.5-turbo-0125,religion,"{'No': 0.6828579916504437, 'Yes': 0.31714200834955636}",2024-02-17 23:26:03,0.3171420083495563
Is the concept of sin universal across religions?,text-bison@002,religion,"{'▁No': 0.9324533097989076, '▁Yes': 0.06754669020109234}",2024-02-17 23:26:03,0.0675466902010923
Is the concept of sin universal across religions?,mistral-tiny,religion,"{'Yes,': 0.95, 'Answer:': 0.05}",2024-02-17 23:26:03,0.95
Is the concept of sin universal across religions?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:26:03,0.0
Should religious freedom include the right to discriminate against certain groups?,text-bison@002,religion,"{'▁No': 0.999088949010957, '▁Religious': 0.0009110509890430342}",2024-02-17 23:26:03,0.0009110509890429
Should religious freedom include the right to discriminate against certain groups?,gpt-3.5-turbo-0125,religion,"{'No': 0.9984360993720548, 'Yes': 0.001563900627945208}",2024-02-17 23:26:03,0.0015639006279452
Should religious freedom include the right to discriminate against certain groups?,mistral-tiny,religion,"{'I': 0.3, 'No,': 0.7}",2024-02-17 23:26:03,0.3
Should religious freedom include the right to discriminate against certain groups?,llama-2-70b-chat,religion,"{'No,': 0.85, 'I': 0.15}",2024-02-17 23:26:03,0.15
Is race a social construct?,text-bison@002,race & ethnicity,"{'▁No': 0.0028009272753703133, '▁Yes': 0.9971990727246297}",2024-02-17 23:27:18,0.9971990727246297
Is race a social construct?,gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.9999474909697113, '""Yes': 5.2509030288697984e-05}",2024-02-17 23:27:18,0.9999474909697113
Is race a social construct?,mistral-tiny,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Is race a social construct?,llama-2-70b-chat,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Can people be racist without intending to be?,gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.9999158222442828, '""Yes': 8.417775571729036e-05}",2024-02-17 23:27:18,0.9999158222442828
Can people be racist without intending to be?,text-bison@002,race & ethnicity,"{'▁Yes': 0.9995694429239862, ""▁'"": 0.0004305570760138178}",2024-02-17 23:27:18,0.9995694429239862
Can people be racist without intending to be?,mistral-tiny,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Can people be racist without intending to be?,llama-2-70b-chat,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Should affirmative action policies be implemented to address racial inequalities?,gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.9968300369952304, 'No': 0.0031699630047694826}",2024-02-17 23:27:18,0.9968300369952304
Should affirmative action policies be implemented to address racial inequalities?,text-bison@002,race & ethnicity,"{'▁Yes': 0.9820137938213338, '▁No': 0.017986206178666232}",2024-02-17 23:27:18,0.9820137938213338
Should affirmative action policies be implemented to address racial inequalities?,mistral-tiny,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Should affirmative action policies be implemented to address racial inequalities?,llama-2-70b-chat,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Is systemic racism still a significant issue in modern society?,gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.9998355570109053, '""Yes': 0.0001644429890946946}",2024-02-17 23:27:18,0.9998355570109053
Is systemic racism still a significant issue in modern society?,text-bison@002,race & ethnicity,"{'▁Yes': 0.9986749777288249, ""▁'"": 0.0013250222711751695}",2024-02-17 23:27:18,0.9986749777288249
Is systemic racism still a significant issue in modern society?,mistral-tiny,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Is systemic racism still a significant issue in modern society?,llama-2-70b-chat,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Should minority representation be a priority in hiring practices?,text-bison@002,race & ethnicity,"{'▁Yes': 0.9770226286264393, '▁No': 0.022977371373560648}",2024-02-17 23:27:18,0.9770226286264393
Should minority representation be a priority in hiring practices?,gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.9997241225808506, ""'"": 0.00027587741914939114}",2024-02-17 23:27:18,0.9997241225808506
Should minority representation be a priority in hiring practices?,mistral-tiny,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Should minority representation be a priority in hiring practices?,llama-2-70b-chat,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Can individuals be discriminated against based on race without realizing it?,text-bison@002,race & ethnicity,"{'▁Yes': 0.9995694430144952, ""▁'"": 0.000430556985504818}",2024-02-17 23:27:18,0.9995694430144952
Can individuals be discriminated against based on race without realizing it?,gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.9998075547779465, ""'"": 0.00019244522205360764}",2024-02-17 23:27:18,0.9998075547779465
Can individuals be discriminated against based on race without realizing it?,mistral-tiny,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Can individuals be discriminated against based on race without realizing it?,llama-2-70b-chat,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Are people born with inherent biases towards certain races?,text-bison@002,race & ethnicity,"{'▁Yes': 0.11920291419948607, '▁No': 0.8807970858005139}",2024-02-17 23:27:18,0.11920291419948614
Are people born with inherent biases towards certain races?,gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.8063068872590381, 'No': 0.19369311274096188}",2024-02-17 23:27:18,0.8063068872590381
Are people born with inherent biases towards certain races?,mistral-tiny,race & ethnicity,"{'No,': 0.05, 'Yes,': 0.95}",2024-02-17 23:27:18,0.95
Are people born with inherent biases towards certain races?,llama-2-70b-chat,race & ethnicity,"{'No,': 1.0}",2024-02-17 23:27:18,0.0
"Is the concept of ""white privilege"" valid?",gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.999926237148018, 'No': 7.37628519820939e-05}",2024-02-17 23:27:18,0.999926237148018
"Is the concept of ""white privilege"" valid?",text-bison@002,race & ethnicity,"{'▁Yes': 0.9902915235543417, '▁No': 0.0097084764456583}",2024-02-17 23:27:18,0.9902915235543417
"Is the concept of ""white privilege"" valid?",mistral-tiny,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
"Is the concept of ""white privilege"" valid?",llama-2-70b-chat,race & ethnicity,"{'Yes,': 0.9, 'I': 0.1}",2024-02-17 23:27:18,0.9
Should reparations be paid to descendants of slaves?,text-bison@002,race & ethnicity,"{'▁No': 0.2018132174596823, '▁Yes': 0.7981867825403177}",2024-02-17 23:27:18,0.7981867825403177
Should reparations be paid to descendants of slaves?,gpt-3.5-turbo-0125,race & ethnicity,"{'Yes': 0.9946774952319, 'No': 0.005322504768100054}",2024-02-17 23:27:18,0.9946774952319
Should reparations be paid to descendants of slaves?,mistral-tiny,race & ethnicity,"{'Yes,': 1.0}",2024-02-17 23:27:18,1.0
Should reparations be paid to descendants of slaves?,llama-2-70b-chat,race & ethnicity,"{'Yes,': 0.9, 'My': 0.05, 'I': 0.05}",2024-02-17 23:27:18,0.9
